recipeID,Ingredients,Seasonings,Steps
405040,2,3,6
405041,2,1,7
405042,6,1,6
405043,4,11,4
405044,3,4,10
405045,1,5,8
405046,2,1,7
405047,1,5,11
405048,1,2,7
405049,2,4,13
405050,1,6,5
405051,2,5,3
405052,6,3,16
405053,1,6,6
405055,2,5,7
405057,1,7,12
405059,12,0,11
405064,5,1,13
405068,7,1,7
405071,2,1,3
405074,2,9,12
405076,5,4,8
405078,2,8,14
405080,2,4,8
405082,7,0,5
405084,2,6,3
405085,5,1,8
405086,2,4,12
405088,8,1,13
405089,2,5,6
405090,1,4,6
405091,1,8,17
405092,2,0,4
405093,2,3,5
405094,1,5,9
405096,4,8,8
405097,1,7,10
405098,1,3,5
405099,1,5,7
405100,2,5,7
405101,7,1,15
405102,1,3,10
405104,2,1,7
405105,3,5,9
405106,3,4,7
405107,2,3,7
405109,1,4,10
405110,4,2,13
405111,2,2,11
405112,1,6,6
405113,3,1,7
405114,2,5,4
405115,1,1,5
405116,1,3,6
405117,2,4,8
405118,2,6,4
405119,1,1,5
405120,6,1,9
405121,2,3,9
405122,2,4,8
405123,5,2,9
405124,1,2,7
405125,1,6,12
405127,2,5,12
405128,2,4,8
405129,1,5,7
405131,2,1,5
405132,3,5,9
405133,4,9,11
405135,1,4,8
405136,1,5,12
405137,1,3,9
405139,1,2,7
405140,1,2,3
405141,1,2,6
405142,1,6,12
405143,2,2,5
405144,1,4,6
405145,3,4,7
405146,1,5,7
405147,1,4,6
405148,1,5,5
405150,2,2,8
405152,1,6,8
405153,3,2,7
405155,1,4,8
405157,3,5,8
405158,1,0,3
405159,1,2,8
405160,1,3,11
405162,2,2,9
405165,1,8,3
405166,3,3,6
405168,5,7,12
405171,1,1,10
405172,1,3,6
405173,2,1,5
405174,2,6,5
405175,1,1,8
405176,1,11,5
405177,1,1,4
405178,3,3,13
405179,1,2,6
405180,1,4,7
405181,2,3,5
405182,1,8,10
405183,1,11,11
405184,1,1,6
405185,1,5,7
405186,1,2,11
405188,1,7,11
405189,1,6,8
405192,0,0,3
405193,5,4,16
405194,2,5,5
405195,2,5,9
405196,2,4,6
405197,1,7,6
405198,1,3,7
405199,3,3,10
405200,2,4,11
405201,1,5,6
405203,2,5,12
405209,1,4,9
405210,1,1,9
405211,1,5,7
405213,8,3,24
405214,2,4,7
405215,2,8,9
405216,3,1,6
405217,4,4,8
405218,2,8,9
405219,2,2,8
405220,2,5,8
405221,3,1,7
405222,1,7,10
405224,2,4,8
405225,8,6,6
405226,1,9,11
405227,7,3,3
405230,2,1,8
405231,3,2,3
405232,2,3,13
405233,3,4,7
405235,1,7,9
405236,2,4,6
405237,4,5,11
405238,1,8,11
405239,1,3,5
405241,4,4,7
405242,5,4,7
405243,1,4,8
405245,1,3,10
405246,2,10,11
405248,3,3,8
405251,6,2,11
405252,2,1,10
405253,2,5,15
405258,1,9,12
405259,1,6,11
405260,3,6,13
405261,3,1,6
405262,4,1,3
405263,1,1,6
405264,3,3,15
405265,3,2,5
405266,1,1,6
405267,1,1,7
405268,1,6,8
405269,3,6,3
405270,1,4,8
405272,2,1,8
405274,2,1,7
405275,1,7,7
405277,2,7,7
405278,6,3,10
405279,2,8,8
405280,3,1,8
405281,5,3,17
405282,2,2,4
405285,2,3,10
405286,1,4,6
405287,1,2,11
405289,5,2,9
405290,2,5,11
405291,3,5,7
405292,1,3,6
405293,1,7,8
405294,2,4,9
405295,1,6,7
405296,3,8,12
405297,2,4,10
405298,3,1,4
405299,1,1,7
405300,1,6,8
405301,1,1,3
405302,3,4,9
405304,1,8,13
405306,3,5,8
405307,1,4,5
405308,1,5,6
405309,1,3,6
405310,3,5,7
405313,1,5,6
405314,2,4,10
405315,1,4,4
405317,1,2,4
405318,1,6,7
405320,3,4,6
405322,1,3,3
405323,2,5,13
405324,1,4,8
405325,2,6,11
405326,1,2,5
405327,2,5,14
405328,2,8,9
405329,2,3,6
405330,3,5,7
405332,1,6,10
405334,5,0,3
405335,2,7,19
405337,3,3,13
405338,5,3,5
405339,1,6,7
405340,1,6,8
405341,1,2,10
405342,1,4,5
405343,7,1,6
405344,5,0,8
405345,1,6,10
405346,1,2,5
405349,2,6,4
405352,2,4,8
405353,3,2,8
405355,1,4,8
405357,1,1,3
405358,2,6,5
405363,1,6,3
405364,1,5,12
405365,3,9,11
405366,2,1,9
405370,2,8,9
405372,1,3,8
405373,2,3,8
405374,7,1,15
405375,1,7,11
405377,3,8,15
405378,12,0,8
405383,2,9,9
405384,2,3,6
405387,2,4,7
405389,0,0,6
405391,2,7,8
405393,7,6,17
405394,6,5,7
405395,3,5,12
405399,11,0,10
405400,2,3,12
405401,2,5,14
405403,3,3,6
405404,0,0,7
405406,1,6,7
405407,1,2,4
405411,5,0,3
405412,8,4,7
405414,2,5,12
405417,2,3,6
405418,2,6,10
405419,3,12,15
405422,2,4,9
405424,2,11,12
405426,2,3,6
405429,4,1,13
405431,1,3,13
405433,1,4,6
405434,1,8,15
405435,1,10,7
405437,2,3,10
405439,2,2,10
405441,1,8,14
405442,1,2,6
405443,4,1,8
405444,5,3,7
405446,3,6,11
405447,1,2,7
405448,2,2,5
405450,1,4,16
405452,2,3,6
405455,1,2,8
405456,1,2,6
405458,1,1,3
405459,2,3,8
405460,2,3,7
405461,1,3,5
405462,4,2,4
405464,1,6,7
405465,1,5,6
405468,2,2,7
405474,1,4,7
405475,1,2,18
405477,2,10,11
405479,6,3,4
405480,2,3,9
405484,1,5,12
405487,1,1,10
405488,1,6,10
405489,1,6,16
405490,1,6,14
405494,3,5,8
405496,2,4,3
405499,1,3,7
405500,1,4,6
405502,1,2,7
405503,1,3,7
405506,1,5,10
405508,6,0,4
405511,1,7,8
405514,3,3,4
405515,2,1,10
405517,1,4,9
405519,2,1,4
405524,1,3,8
405525,2,8,6
405526,1,6,7
405527,1,6,9
405528,2,5,7
405529,1,4,5
405530,2,3,8
405531,2,4,12
405533,1,2,5
405534,1,6,8
405535,1,3,9
405539,1,2,5
405542,1,5,6
405544,4,3,10
405546,3,6,12
405547,1,5,7
405548,2,3,16
405550,2,1,6
405552,3,5,10
405554,2,3,12
405555,1,5,10
405557,1,7,9
405558,1,5,10
405560,3,9,14
405562,1,6,12
405568,2,1,12
405569,1,8,11
405571,1,7,6
405572,1,0,5
405573,2,6,6
405576,2,1,6
405578,3,1,7
405579,2,12,11
405580,1,6,7
405582,2,3,6
405584,1,6,9
405586,1,5,6
405590,1,6,8
405591,2,4,6
405592,2,3,10
405593,1,1,6
405594,5,3,11
405595,5,2,6
405596,3,4,8
405597,1,2,6
405598,4,9,18
405599,4,3,12
405600,4,5,10
405601,1,3,6
405602,2,4,6
405603,1,6,6
405604,2,5,8
405605,2,3,8
405607,2,4,9
405608,1,1,5
405611,8,2,17
405613,1,5,10
405614,2,1,11
405616,2,4,12
405618,4,3,16
405619,2,7,10
405620,2,1,9
405621,3,4,12
405622,2,1,9
405624,2,2,9
405625,2,2,7
405626,6,1,7
405628,1,2,8
405629,1,5,14
405630,3,2,13
405631,2,8,5
405633,2,3,9
405634,2,1,5
405635,1,5,11
405641,1,4,7
405642,2,1,6
405643,3,1,7
405645,3,1,8
405647,2,8,7
405650,2,5,9
405652,3,0,8
405653,1,4,5
405654,2,5,9
405655,1,5,6
405657,2,3,6
405658,1,10,6
405659,2,3,5
405660,2,2,12
405662,3,4,10
405663,1,2,5
405665,2,2,7
405666,5,3,7
405668,1,9,14
405669,1,1,9
405670,1,3,20
405672,3,3,10
405675,1,4,8
405676,2,3,8
405677,1,4,10
405679,2,2,9
405681,1,3,8
405683,2,6,8
405684,2,1,6
405685,1,5,4
405686,1,4,4
405688,3,5,13
405691,1,10,13
405692,1,5,6
405694,2,7,10
405695,3,2,11
405698,1,5,9
405699,2,5,6
405700,2,1,6
405701,2,6,12
405702,2,4,7
405703,7,0,9
405705,3,4,12
405708,1,7,7
405709,1,9,7
405712,2,4,13
405714,3,4,5
405715,2,8,10
405716,2,7,6
405718,1,8,9
405719,5,2,10
405720,2,1,4
405721,4,7,13
405724,8,6,11
405726,4,6,10
405727,2,5,8
405729,1,4,8
405730,4,4,14
405733,2,3,12
405734,1,9,10
405735,3,6,11
405736,2,6,9
405739,1,9,10
405742,1,4,6
405744,1,1,6
405746,2,6,10
405747,1,15,10
405748,1,9,8
405749,6,7,11
405750,2,8,11
405751,1,5,12
405754,3,5,13
405756,1,9,7
405757,1,7,5
405758,1,3,6
405759,2,8,11
405760,4,11,9
405761,2,9,12
405764,1,5,10
405765,2,3,12
405769,1,4,10
405770,2,1,6
405772,2,3,4
405775,2,5,5
405780,1,5,14
405781,3,10,6
405782,2,2,5
405784,1,4,5
405786,1,5,12
405787,2,2,7
405788,2,4,11
405790,6,2,4
405791,1,7,6
405793,1,4,6
405794,3,5,13
405795,4,1,8
405798,1,3,4
405799,4,4,14
405802,1,5,10
405803,2,1,6
405804,5,0,7
405805,1,0,3
405809,2,1,3
405812,7,1,9
405813,1,1,3
405814,6,1,17
405816,2,3,7
405817,0,0,3
405818,5,2,11
405821,1,5,10
405822,2,5,11
405823,2,5,8
405825,1,9,6
405826,7,2,10
405827,2,8,9
405828,1,1,8
405829,1,2,6
405830,5,3,13
405832,1,5,12
405833,1,8,14
405834,3,5,5
405835,4,7,11
405836,1,1,3
405838,2,6,8
405839,1,7,11
405840,7,4,15
405841,2,6,8
405842,1,5,7
405843,1,7,7
405845,1,6,10
405846,2,2,4
405847,1,1,13
405848,1,1,3
405850,1,11,7
405851,1,6,7
405854,1,7,10
405856,1,4,8
405857,2,3,8
405858,3,8,9
405859,2,4,6
405861,2,6,9
405862,1,5,6
405863,4,5,8
405864,2,8,14
405865,1,14,6
405867,0,0,3
405868,2,2,8
405869,5,5,7
405870,2,4,7
405871,1,7,11
405872,2,3,6
405873,3,6,8
405874,1,4,5
405875,2,3,7
405878,4,6,11
405879,1,6,7
405880,2,5,8
405881,3,2,12
405882,2,11,16
405883,2,1,5
405884,3,4,14
405885,1,5,9
405887,1,1,4
405889,1,1,5
405890,1,8,10
405891,2,4,14
405893,1,3,9
405894,2,7,19
405895,4,1,8
405897,1,6,6
405898,2,3,6
405899,1,3,4
405900,2,6,8
405902,1,3,7
405905,1,2,6
405908,2,2,8
405910,5,6,10
405911,2,1,9
405912,1,3,6
405913,2,2,5
405914,1,4,6
405918,2,3,4
405919,2,2,10
405920,3,5,6
405922,2,5,6
405924,2,7,6
405926,1,7,9
405928,2,5,11
405929,1,4,5
405930,1,7,4
405931,3,6,14
405932,2,9,18
405934,2,1,3
405935,1,6,8
405937,2,5,10
405938,2,8,10
405941,2,2,3
405942,2,3,12
405944,1,5,13
405945,2,8,9
405948,1,5,8
405949,1,2,6
405951,1,2,6
405952,3,4,13
405953,1,5,9
405954,1,4,7
405955,1,4,9
405957,7,3,5
405958,1,3,14
405959,1,3,6
405961,1,1,7
405962,9,3,7
405967,3,4,10
405970,3,8,13
405972,2,2,7
405973,1,4,12
405979,5,0,6
405980,2,2,3
405981,11,3,4
405983,2,4,9
405985,3,2,5
405986,4,0,4
405988,2,2,12
405990,2,5,5
405992,1,4,8
405993,2,3,7
405994,1,3,3
405999,1,9,10
406000,1,3,3
406005,1,2,6
406006,1,1,8
406010,2,2,7
406014,2,1,6
406016,2,2,8
406020,1,6,10
406021,2,4,11
406023,1,10,11
406030,2,2,3
406032,1,5,7
406034,1,1,6
406037,1,8,10
406038,2,2,7
406040,2,3,7
406041,1,2,10
406042,2,1,4
406045,2,4,13
406046,3,2,4
406047,2,2,6
406050,1,1,8
406051,2,8,12
406052,2,4,8
406053,1,5,10
406054,2,1,5
406056,3,8,10
406057,4,0,9
406059,1,14,9
406060,2,5,9
406061,1,3,7
406062,8,0,6
406063,2,2,4
406065,1,4,7
406067,2,5,16
406069,2,4,3
406075,3,3,3
406076,1,3,5
406077,2,5,8
406078,2,4,10
406082,2,1,14
406083,1,2,6
406084,1,3,5
406086,1,13,5
406088,3,3,4
406089,2,3,6
406090,1,5,7
406093,1,3,7
406094,2,2,4
406095,1,9,16
406096,1,4,4
406097,2,7,7
406098,2,3,10
406099,3,7,14
406100,1,0,3
406101,2,5,9
406102,2,6,9
406103,2,3,10
406104,2,11,11
406105,1,4,10
406107,1,6,7
406110,1,1,3
406115,1,2,8
406118,2,6,13
406120,1,1,4
406121,6,5,8
406122,3,3,10
406123,4,2,5
406125,1,7,10
406126,1,2,3
406128,2,2,12
406130,6,7,6
406133,2,7,8
406134,3,1,3
406136,1,1,7
406137,2,2,7
406138,2,3,16
406140,2,4,7
406141,2,4,9
406142,2,4,8
406143,1,5,5
406144,2,3,8
406146,2,4,3
406147,2,1,4
406148,1,9,16
406149,2,3,9
406151,4,1,6
406152,1,9,12
406155,2,5,8
406156,1,2,5
406159,1,5,6
406160,1,4,6
406161,1,9,6
406162,1,4,6
406163,2,3,5
406165,1,0,3
406167,3,4,10
406168,2,4,10
406169,1,3,10
406172,2,5,6
406175,1,5,8
406176,3,7,8
406177,3,2,5
406178,1,5,5
406179,1,4,11
406180,2,7,8
406181,2,6,6
406182,1,6,3
406183,1,6,8
406184,1,7,8
406185,1,2,5
406186,1,5,12
406188,2,3,6
406189,2,5,10
406190,1,7,6
406191,1,1,3
406193,1,6,8
406194,1,7,23
406195,2,5,8
406197,2,3,8
406199,1,7,7
406200,3,5,6
406202,3,0,6
406203,4,1,6
406204,2,1,7
406205,4,4,9
406206,2,3,6
406208,6,2,10
406209,1,5,9
406210,2,3,6
406211,1,10,7
406213,2,3,7
406215,1,1,3
406216,1,7,6
406218,5,3,8
406220,2,8,9
406221,1,3,6
406223,2,6,6
406224,3,2,10
406225,1,8,11
406227,3,8,9
406228,1,2,6
406229,3,1,9
406231,2,6,6
406233,2,6,8
406234,1,5,7
406235,3,4,7
406236,4,1,8
406237,1,9,25
406239,2,2,6
406241,1,12,14
406242,4,4,6
406244,2,3,11
406247,1,7,6
406249,2,2,6
406256,3,5,11
406257,2,7,7
406259,1,9,7
406261,2,3,8
406262,4,3,12
406263,2,4,16
406264,1,8,5
406265,4,4,10
406266,2,1,5
406268,2,6,5
406269,1,8,11
406270,1,4,6
406271,1,7,15
406272,2,7,12
406273,2,7,8
406274,1,7,9
406275,3,8,13
406278,2,2,7
406279,2,7,8
406281,2,3,8
406282,3,5,10
406283,2,7,9
406284,2,7,13
406285,2,7,11
406286,1,2,5
406289,2,2,7
406291,1,7,5
406292,2,4,10
406294,2,7,6
406295,2,9,10
406296,1,9,5
406299,1,3,10
406300,1,5,4
406302,2,3,7
406305,1,2,4
406306,1,8,7
406309,2,5,10
406312,3,2,4
406313,4,6,10
406314,1,6,11
406316,2,4,9
406317,2,7,19
406318,2,4,3
406320,1,7,10
406322,2,3,6
406323,3,5,13
406326,1,5,7
406327,4,3,13
406328,7,4,16
406330,1,1,3
406331,2,3,6
406333,1,3,6
406336,2,1,3
406337,1,6,6
406340,1,1,5
406343,7,3,12
406344,4,6,12
406345,2,3,8
406346,1,2,6
406347,4,2,11
406348,2,2,8
406349,2,2,6
406351,7,3,20
406352,7,2,7
406353,2,3,8
406354,1,5,8
406355,2,3,7
406356,2,3,10
406360,2,2,6
406361,2,8,8
406362,2,3,6
406363,6,6,6
406368,3,2,5
406370,2,5,5
406371,1,5,16
406376,1,6,5
406378,1,7,3
406379,1,4,10
406380,1,7,5
406381,1,5,6
406382,2,4,7
406383,2,6,14
406384,2,3,5
406385,2,5,7
406386,1,4,13
406387,2,3,5
406388,2,3,6
406389,1,6,7
406391,1,4,19
406396,1,5,14
406397,1,8,8
406400,1,6,7
406401,1,3,7
406402,1,3,10
406403,2,1,6
406404,1,1,5
406406,2,10,5
406407,2,3,7
406408,1,4,11
406410,2,4,13
406411,1,1,5
406414,2,2,5
406416,2,2,3
406419,1,8,7
406420,2,8,7
406424,2,5,10
406425,1,4,6
406426,1,1,11
406427,4,1,6
406428,2,8,11
406429,1,5,6
406430,1,7,4
406433,2,4,8
406434,1,1,13
406435,0,0,8
406436,8,1,9
406437,4,0,3
406438,1,0,3
406439,1,2,11
406440,6,9,18
406441,8,1,9
406442,2,3,4
406445,2,3,5
406448,6,8,18
406449,3,5,4
406450,1,4,10
406452,2,3,8
406457,2,4,5
406459,1,6,11
406460,2,10,4
406461,2,5,13
406462,2,5,5
406463,2,2,7
406466,2,13,11
406467,3,1,6
406471,2,2,6
406472,1,4,7
406474,1,3,11
406475,3,5,11
406477,1,4,8
406478,1,5,9
406479,2,3,9
406480,2,2,9
406481,3,5,10
406482,3,4,10
406483,1,6,10
406484,2,5,9
406489,3,1,5
406491,1,7,11
406492,2,0,5
406493,1,2,10
406495,3,2,9
406496,1,6,6
406497,1,13,12
406500,1,7,9
406501,1,3,8
406502,1,5,8
406503,1,2,5
406504,2,3,8
406505,1,6,7
406506,2,4,10
406507,1,8,9
406508,1,4,6
406509,2,3,8
406510,2,3,7
406512,2,2,5
406513,2,1,5
406514,2,2,11
406515,1,2,8
406516,1,8,8
406517,1,10,11
406518,2,1,9
406519,1,3,5
406520,1,11,11
406521,1,6,7
406522,1,1,7
406524,2,6,14
406525,1,5,7
406526,2,7,9
406530,6,5,7
406531,1,1,7
406532,2,5,10
406533,1,1,7
406534,4,2,11
406535,6,5,12
406536,1,9,5
406537,1,4,10
406538,1,8,8
406539,2,3,6
406540,2,10,8
406541,7,4,5
406542,1,3,6
406543,1,8,7
406544,2,1,4
406545,1,7,6
406546,2,9,10
406547,2,7,11
406548,1,3,7
406550,1,7,5
406552,1,11,9
406553,4,3,8
406554,2,9,9
406556,3,2,7
406558,2,3,3
406560,3,3,12
406561,1,7,8
406562,2,7,10
406563,3,2,6
406564,2,7,14
406567,1,3,5
406570,2,3,6
406571,1,2,8
406572,1,6,10
406573,1,9,23
406574,1,1,5
406575,2,4,9
406576,5,4,18
406577,2,3,11
406578,3,6,10
406580,2,7,7
406581,4,1,17
406582,3,11,22
406583,1,7,13
406585,1,1,11
406586,3,1,8
406587,1,3,5
406588,3,6,16
406589,1,3,3
406590,1,1,6
406591,2,3,8
406592,3,2,12
406594,1,4,5
406595,2,2,8
406597,1,9,9
406598,2,4,9
406599,2,1,10
406600,4,4,11
406604,1,8,13
406605,1,6,7
406606,2,9,11
406607,2,4,9
406609,1,3,7
406610,1,6,14
406611,2,1,6
406613,1,11,12
406614,4,4,11
406615,3,2,7
406617,1,4,7
406618,1,1,7
406621,3,7,15
406622,1,7,14
406623,1,6,6
406625,1,1,7
406626,1,6,7
406627,1,8,11
406628,1,7,11
406629,2,4,9
406630,2,4,7
406631,2,6,8
406632,2,1,10
406633,2,5,15
406634,2,3,17
406635,1,4,9
406636,1,7,18
406639,3,1,8
406641,2,6,11
406642,3,2,10
406644,2,5,9
406645,2,6,18
406646,2,1,7
406647,2,2,10
406649,5,0,5
406650,3,4,8
406651,1,5,10
406652,2,2,9
406653,3,6,3
406654,2,2,7
406655,1,7,7
406656,2,3,7
406657,4,10,15
406658,2,3,19
406659,3,5,11
406660,3,6,14
406662,3,8,21
406667,2,4,5
406669,2,1,13
406670,2,3,11
406672,2,7,10
406673,1,1,8
406674,1,4,7
406675,3,1,8
406676,2,3,6
406677,1,6,16
406678,1,7,10
406680,2,4,8
406681,2,8,13
406682,2,7,18
406684,2,5,9
406685,2,3,11
406686,1,4,7
406688,2,15,16
406689,2,7,10
406691,1,2,6
406694,5,5,22
406695,1,7,11
406696,3,3,4
406698,1,5,7
406699,1,13,10
406700,2,4,5
406701,2,8,9
406704,2,4,5
406705,0,0,7
406706,3,6,9
406707,2,1,13
406708,2,1,7
406710,4,2,7
406712,2,6,6
406714,2,2,5
406715,5,4,15
406716,1,5,5
406719,1,4,7
406720,2,2,8
406721,1,7,6
406722,3,5,6
406723,1,10,12
406724,1,5,8
406725,1,4,6
406727,1,6,10
406728,1,5,8
406729,1,2,4
406730,2,8,12
406731,1,4,8
406732,2,6,8
406733,1,6,8
406734,1,3,11
406735,1,8,9
406736,5,4,6
406738,1,3,7
406739,1,3,5
406740,1,2,14
406741,2,1,6
406742,2,6,9
406743,1,10,6
406745,3,2,10
406746,2,5,9
406748,2,4,8
406750,1,3,11
406752,3,5,6
406753,2,2,9
406754,2,3,7
406755,2,3,5
406756,4,1,10
406757,1,12,17
406758,1,4,9
406760,4,4,12
406763,1,8,11
406764,1,3,5
406765,2,2,6
406766,1,6,8
406767,3,5,10
406768,1,1,7
406769,1,3,5
406770,5,2,10
406772,2,5,6
406773,1,9,15
406774,1,1,5
406776,10,0,9
406777,1,6,7
406778,5,5,18
406780,3,5,7
406782,2,2,6
406783,2,4,5
406784,4,1,5
406785,3,5,7
406786,3,9,14
406789,1,1,9
406790,3,2,6
406791,2,5,8
406792,3,3,9
406793,3,3,10
406794,2,2,7
406795,4,5,14
406796,3,1,6
406797,2,6,13
406799,2,4,7
406801,3,3,13
406803,2,2,4
406804,1,1,5
406805,5,2,10
406806,4,5,10
406807,2,3,8
406808,1,2,9
406809,1,7,16
406810,1,5,12
406812,1,2,6
406813,1,6,5
406815,3,3,5
406817,4,4,8
406819,1,10,11
406822,1,3,9
406823,3,9,14
406824,2,3,13
406825,2,7,9
406826,1,9,14
406828,1,1,5
406829,1,4,3
406830,2,6,19
406831,2,1,5
406834,2,7,9
406835,2,5,12
406837,2,5,7
406838,2,7,13
406841,1,6,10
406842,2,7,16
406843,2,2,7
406844,3,2,9
406845,3,7,16
406846,1,4,7
406847,1,7,9
406848,4,1,6
406850,4,1,4
406851,1,8,11
406854,2,2,6
406856,1,5,5
406857,2,1,7
406858,1,1,6
406859,2,2,6
406861,1,6,3
406862,2,5,13
406864,2,10,6
406865,2,8,15
406866,2,5,8
406867,3,10,8
406868,1,5,5
406869,1,1,6
406871,3,4,9
406872,2,6,7
406873,1,4,8
406874,1,11,13
406877,2,7,9
406878,2,6,9
406879,1,4,10
406880,2,2,8
406881,2,5,9
406882,2,6,18
406883,1,9,14
406884,1,10,9
406886,1,4,13
406888,2,2,3
406889,2,4,8
406890,2,2,6
406892,1,5,7
406893,1,9,5
406897,1,6,6
406898,2,1,7
406899,1,4,5
406901,3,6,10
406902,2,6,9
406903,1,1,7
406904,2,11,14
406906,1,6,6
406907,2,2,9
406910,2,2,5
406912,2,1,7
406913,3,3,9
406914,1,3,10
406915,1,1,4
406916,2,5,13
406917,2,5,6
406918,2,1,6
406919,2,4,11
406920,3,6,8
406921,1,1,12
406922,3,6,5
406924,3,1,6
406925,4,2,6
406926,2,7,12
406927,3,4,8
406928,3,5,14
406929,3,2,3
406930,2,6,9
406931,2,5,8
406932,3,3,11
406934,2,4,8
406935,3,1,9
406936,1,6,6
406940,5,2,13
406941,2,6,3
406942,2,4,9
406943,2,3,6
406945,4,4,8
406946,2,2,12
406947,1,3,6
406948,2,3,5
406949,1,4,12
406950,1,7,6
406952,1,8,11
406953,4,1,9
406954,1,5,8
406956,2,3,3
406958,2,6,11
406959,2,5,11
406960,2,2,10
406961,2,4,6
406962,2,1,9
406963,2,7,17
406965,2,6,13
406966,2,2,11
406968,2,2,5
406969,2,5,11
406970,2,8,17
406971,3,7,21
406972,2,3,9
406973,4,3,9
406974,3,9,20
406975,2,6,16
406976,11,4,15
406977,2,1,11
406978,2,7,16
406979,2,7,15
406981,2,7,14
406982,4,7,19
406983,1,6,6
406985,2,6,11
406990,4,2,7
406991,2,3,9
406992,1,7,15
406993,2,2,8
406995,3,2,7
406996,1,7,4
407001,1,6,8
407003,4,8,16
407006,2,5,10
407007,1,1,6
407008,2,3,7
407009,2,2,7
407011,1,6,8
407012,2,6,8
407014,1,6,12
407015,1,6,7
407017,1,0,3
407030,2,1,10
407031,2,3,7
407033,2,3,7
407034,3,1,11
407035,3,7,9
407037,2,6,6
407038,1,3,6
407039,2,8,7
407040,2,6,6
407041,1,7,6
407042,2,1,7
407046,2,8,10
407047,3,4,12
407048,3,4,12
407049,3,1,13
407050,1,2,7
407051,2,7,12
407052,1,1,8
407054,3,7,8
407055,1,7,12
407056,1,8,10
407057,1,2,8
407058,1,3,13
407060,1,5,14
407061,2,2,7
407062,6,1,9
407063,1,2,5
407064,4,2,12
407065,3,2,13
407066,2,4,11
407067,2,4,10
407068,3,3,12
407069,1,5,6
407071,1,4,4
407073,1,3,5
407074,2,3,9
407075,4,5,7
407077,3,6,7
407078,3,3,10
407079,2,2,5
407080,1,4,9
407081,1,4,8
407082,1,2,8
407084,3,8,8
407085,1,2,8
407086,2,3,11
407087,1,4,6
407088,3,7,7
407089,1,4,9
407090,1,3,6
407091,3,3,7
407092,2,1,7
407094,1,1,3
407096,1,6,11
407098,1,4,8
407099,1,4,8
407100,2,5,9
407101,1,3,3
407102,1,4,9
407103,1,4,7
407104,2,3,11
407106,1,4,9
407107,2,7,6
407108,3,8,11
407109,1,7,10
407110,2,3,7
407111,2,2,6
407112,2,10,19
407113,2,3,7
407114,1,4,10
407116,6,5,25
407118,2,2,4
407120,2,3,5
407122,2,4,10
407123,3,5,8
407125,1,2,7
407126,2,4,7
407127,2,3,6
407128,1,3,6
407129,1,3,3
407131,3,3,13
407132,4,4,6
407133,2,3,7
407135,1,3,7
407136,4,6,14
407137,2,5,7
407138,1,6,5
407139,2,4,8
407140,4,3,8
407141,3,1,5
407142,1,1,5
407143,2,4,14
407144,3,2,3
407147,2,7,11
407148,1,5,7
407150,1,2,5
407151,3,3,7
407152,5,5,9
407153,1,12,12
407154,2,2,6
407156,1,4,14
407158,1,5,6
407159,1,6,14
407160,1,7,9
407161,2,5,8
407162,2,4,8
407163,2,4,10
407164,1,6,9
407166,2,6,8
407167,1,7,7
407169,1,4,10
407170,2,3,8
407171,2,3,8
407172,1,2,12
407173,1,3,7
407174,1,3,4
407175,2,4,12
407176,1,13,9
407178,2,1,5
407180,1,4,6
407181,3,5,6
407184,1,4,7
407187,2,5,9
407188,3,1,6
407189,1,4,11
407192,1,2,6
407194,2,5,8
407195,1,3,5
407196,1,4,12
407197,4,3,6
407198,1,6,10
407199,3,3,9
407200,1,12,7
407201,2,4,6
407203,2,5,5
407204,1,3,13
407205,2,1,3
407206,1,6,6
407207,2,7,10
407208,2,4,10
407209,1,2,4
407210,2,3,13
407212,5,2,13
407213,3,7,9
407214,2,3,7
407215,1,10,10
407216,1,11,13
407217,3,5,8
407218,3,6,12
407219,5,3,13
407220,2,4,10
407221,1,3,7
407222,3,8,10
407223,3,2,7
407225,4,8,9
407228,2,6,8
407229,0,0,8
407232,1,5,10
407233,3,5,11
407234,1,3,8
407235,4,1,6
407236,2,3,8
407237,1,2,6
407238,5,2,14
407240,2,4,9
407241,1,4,14
407244,2,4,10
407246,1,6,13
407247,3,7,11
407248,1,7,7
407249,1,5,6
407250,2,4,9
407252,3,9,9
407253,2,4,5
407255,4,4,10
407256,2,2,8
407257,2,4,8
407258,1,4,6
407259,3,7,12
407261,1,10,12
407262,1,5,7
407263,2,4,9
407264,2,6,9
407265,2,6,10
407268,2,5,10
407269,1,1,7
407270,2,3,10
407272,1,2,5
407273,2,1,5
407275,1,1,5
407276,4,3,15
407277,3,3,8
407278,2,4,9
407279,2,1,6
407280,2,5,16
407281,8,6,11
407283,1,8,6
407284,1,4,8
407285,1,7,6
407287,2,1,7
407289,3,3,10
407290,1,4,8
407291,1,8,12
407293,2,3,10
407295,4,2,14
407298,1,5,6
407299,3,5,11
407300,3,4,13
407302,2,2,6
407303,1,3,7
407305,4,2,14
407306,2,6,11
407307,1,1,7
407309,3,4,9
407310,2,3,7
407311,2,3,9
407312,2,4,9
407314,2,4,13
407316,1,3,11
407317,1,4,5
407318,1,3,6
407320,1,1,5
407321,3,2,9
407322,1,2,6
407323,2,1,10
407324,1,2,5
407325,1,2,7
407326,3,4,8
407327,1,8,4
407329,2,7,9
407330,5,2,10
407331,2,3,5
407333,3,4,14
407334,2,6,7
407335,1,3,8
