recipeID,Ingredients,Seasonings,Steps
7023578,1,6,12
7023607,3,5,19
7023609,2,3,5
7023611,2,7,12
7023613,1,3,5
7023616,4,7,12
7023626,1,2,5
7023627,2,12,17
7023640,2,9,16
7023642,2,7,12
7023659,8,1,10
7023661,2,4,11
7023663,2,6,7
7023689,17,2,10
7023694,1,10,11
7023697,7,1,20
7023711,1,4,6
7023721,1,6,8
7023724,2,7,7
7023726,3,4,13
7023727,7,1,26
7023732,6,10,10
7023736,1,7,12
7023741,2,7,10
7023743,1,8,7
7023750,1,2,5
7023758,1,2,5
7023769,2,7,11
7023770,3,4,9
7023778,8,1,13
7023783,3,2,9
7023784,2,10,7
7023786,5,1,14
7023787,2,8,7
7023796,2,3,6
7023803,3,9,6
7023813,2,9,8
7023815,5,12,10
7023820,1,6,13
7023821,3,7,7
7023826,1,3,5
7023830,4,4,8
7023845,1,2,5
7023852,10,2,4
7023864,1,1,5
7023868,1,1,5
7023869,2,7,11
7023870,2,7,12
7023871,2,2,5
7023960,1,1,6
7023965,3,3,8
7023977,4,6,7
7023981,2,6,11
7023982,2,4,8
7023985,3,4,7
7023987,3,2,5
7023988,2,4,6
7023990,3,2,7
7023992,5,3,8
7023994,2,4,7
7023998,4,2,11
7024000,6,3,10
7024009,3,4,6
7024021,1,3,7
7024022,2,5,5
7024026,1,2,3
7024028,1,3,14
7024030,3,2,11
7024031,2,15,25
7024035,4,5,8
7024040,3,2,8
7024043,2,6,10
7024048,8,7,19
7024052,9,1,13
7024053,5,1,12
7024089,1,6,6
7024098,1,3,6
7024103,5,2,12
7024107,1,2,5
7024108,2,1,5
7024109,3,2,5
7024112,2,2,5
7024123,8,2,18
7024133,2,3,6
7024138,2,1,5
7024196,5,3,9
7024220,2,2,10
7024228,2,2,8
7024231,4,6,13
7024236,5,6,21
7024244,4,7,11
7024245,2,1,9
7024254,4,3,16
7024272,4,3,10
7024274,2,4,9
7024342,4,14,10
7024351,3,3,14
7024353,3,3,13
7024358,6,8,17
7024359,4,3,16
7024364,9,2,15
7024365,2,8,10
7024368,1,5,9
7024370,3,7,12
7024374,5,2,13
7024378,2,4,9
7024381,2,5,11
7024384,3,7,13
7024385,2,8,12
7024386,5,3,8
7024389,1,6,11
7024391,3,2,12
7024393,3,2,11
7024396,4,6,18
7024398,5,2,9
7024404,2,7,10
7024411,5,1,13
7024413,3,10,9
7024431,3,1,5
7024439,4,5,9
7024443,4,8,7
7024453,1,6,8
7024463,4,2,6
7024467,5,3,13
7024479,1,7,8
7024489,3,2,7
7024493,2,8,12
7024507,5,4,17
7024515,2,2,5
7024518,2,3,7
7024519,4,7,21
7024524,5,3,10
7024525,1,4,5
7024527,1,3,5
7024536,2,2,5
7024537,3,12,14
7024539,2,1,6
7024557,3,4,9
7024560,2,1,7
7024563,1,3,5
7024567,2,2,5
7024569,2,1,13
7024571,2,2,10
7024572,2,4,11
7024580,2,3,6
7024583,1,1,5
7024585,3,2,6
7024590,3,2,5
7024594,2,2,6
7024597,2,1,6
7024598,2,2,5
7024599,1,2,5
7024600,3,1,5
7024601,2,2,5
7024603,2,4,5
7024604,3,2,16
7024605,1,3,6
7024606,3,1,5
7024608,2,3,5
7024610,4,8,18
7024616,2,3,12
7024618,1,1,3
7024622,5,2,10
7024634,1,11,8
7024641,2,1,8
7024642,3,7,11
7024653,2,12,22
7024662,2,1,10
7024681,3,4,9
7024683,1,5,3
7024697,3,3,13
7024714,1,2,5
7024715,2,2,6
7024717,3,2,6
7024738,3,2,8
7024746,1,2,5
7024747,1,3,5
7024748,1,3,5
7024778,2,5,11
7024803,3,1,11
7024854,1,7,20
7024871,3,4,12
7024922,1,1,7
7024927,3,5,10
7024957,2,8,10
7024963,2,4,10
7024986,2,1,6
7024990,2,5,8
7024998,1,7,3
7025015,1,9,9
7025018,1,6,9
7025023,1,4,9
7025032,2,2,15
7025034,2,2,9
7025044,2,3,9
7025053,8,3,12
7025062,1,1,6
7025069,2,3,14
7025095,2,9,9
7025109,1,10,11
7025112,5,5,11
7025116,4,6,8
7025128,5,3,10
7025135,3,7,9
7025149,3,8,10
7025155,3,10,7
7025156,3,8,5
7025163,6,7,11
7025164,4,2,5
7025168,3,1,5
7025170,5,2,6
7025172,2,2,5
7025176,1,2,5
7025181,1,2,5
7025183,2,6,15
7025188,1,2,5
7025192,3,1,8
7025196,3,2,6
7025199,2,2,6
7025200,4,3,10
7025202,2,1,5
7025206,1,2,5
7025208,2,2,5
7025211,3,2,6
7025213,3,5,12
7025214,2,2,5
7025215,1,3,5
7025223,3,5,6
7025228,4,4,5
7025237,4,6,8
7025240,2,11,10
7025249,1,2,9
7025251,6,2,14
7025256,1,14,13
7025265,4,4,4
7025277,2,3,8
7025301,2,5,6
7025318,5,2,10
7025326,4,6,8
7025327,1,4,8
7025335,3,1,8
7025355,1,3,6
7025356,3,3,7
7025375,4,1,15
7025392,3,6,5
7025425,2,1,6
7025436,2,3,7
7025442,1,5,6
7025480,3,6,15
7025501,1,9,18
7025502,3,1,11
7025520,3,3,14
7025540,3,7,8
7025542,4,2,13
7025551,4,4,3
7025572,1,3,9
7025574,3,4,11
7025575,2,4,5
7025584,3,2,10
7025592,1,3,10
7025593,2,9,9
7025607,1,8,5
7025620,6,2,3
7025640,2,1,9
7025673,1,5,5
7025675,1,12,16
7025685,3,1,7
7025689,2,6,11
7025691,7,3,11
7025696,1,7,8
7025697,4,5,13
7025706,2,2,12
7025743,2,6,9
7025745,3,2,7
7025764,5,4,12
7025776,1,4,9
7025780,4,5,13
7025788,3,1,9
7025789,2,3,19
7025796,1,4,21
7025801,2,8,7
7025807,1,8,8
7025809,2,8,15
7025811,6,3,5
7025815,4,4,12
7025826,4,4,13
7025828,1,2,11
7025830,3,5,8
7025845,1,1,6
7025846,2,5,11
7025850,4,6,19
7025858,5,2,11
7025924,1,4,10
7025928,2,7,11
7025941,1,8,6
7025967,2,3,20
7025979,4,1,4
7025982,2,1,5
7025995,3,1,8
7025999,3,7,12
7026002,7,1,15
7026011,8,2,20
7026019,1,1,5
7026021,4,8,15
7026022,6,6,10
7026058,3,7,9
7026059,7,7,7
7026077,3,6,8
7026079,2,6,5
7026097,2,3,6
7026111,1,1,9
7026118,2,10,6
7026129,3,6,8
7026130,2,3,7
7026131,1,1,6
7026138,1,1,5
7026141,5,4,13
7026144,2,1,6
7026147,1,3,12
7026148,7,2,11
7026157,6,2,3
7026158,2,2,5
7026159,3,12,15
7026160,3,1,5
7026165,2,1,5
7026168,2,1,5
7026170,1,1,5
7026172,4,2,10
7026174,1,1,5
7026175,2,2,5
7026176,1,1,5
7026178,1,4,10
7026180,2,2,5
7026182,2,1,5
7026185,1,2,5
7026188,2,2,5
7026190,2,1,5
7026191,2,8,9
7026206,4,3,4
7026215,2,7,4
7026220,3,7,8
7026223,4,3,6
7026224,7,3,10
7026228,3,3,9
7026230,2,4,4
7026231,2,4,9
7026235,2,6,7
7026238,2,6,9
7026240,1,8,8
7026241,2,3,4
7026242,3,3,8
7026244,3,5,9
7026246,2,4,8
7026247,1,6,8
7026248,1,8,10
7026251,3,2,9
7026253,2,2,4
7026256,4,9,13
7026257,8,3,13
7026266,5,5,15
7026268,4,4,10
7026289,2,1,10
7026290,4,6,11
7026298,3,1,7
7026301,1,6,10
7026309,2,1,3
7026323,2,1,5
7026325,2,1,5
7026326,2,1,5
7026327,2,5,13
7026329,2,2,6
7026332,2,1,5
7026333,5,4,15
7026334,3,7,5
7026335,2,2,5
7026336,2,2,5
7026337,1,1,5
7026338,1,2,5
7026340,2,10,9
7026341,1,2,5
7026345,3,2,5
7026347,2,6,8
7026348,2,2,5
7026359,3,1,8
7026360,8,2,21
7026361,8,4,21
7026362,4,3,11
7026365,3,2,5
7026367,5,8,15
7026372,8,3,16
7026382,2,2,8
7026388,3,7,9
7026389,6,3,10
7026391,4,2,16
7026398,9,1,14
7026408,4,3,8
7026416,2,4,13
7026439,4,3,11
7026447,4,5,8
7026476,2,1,5
7026497,2,1,5
7026502,1,4,16
7026509,3,2,6
7026512,3,2,5
7026515,2,2,6
7026518,1,2,5
7026521,3,1,6
7026523,3,7,10
7026527,2,1,5
7026529,2,1,5
7026540,4,1,18
7026546,2,1,5
7026562,7,5,10
7026565,5,9,10
7026577,2,2,12
7026584,2,4,9
7026615,4,5,15
7026636,5,5,14
7026670,2,11,9
7026672,1,3,8
7026697,3,4,8
7026710,5,5,16
7026730,9,1,8
7026755,2,1,10
7026762,1,6,5
7026769,2,11,10
7026782,9,5,18
7026786,2,12,6
7026799,8,9,11
7026802,2,2,5
7026804,1,3,6
7026813,2,2,7
7026818,4,6,12
7026819,4,4,13
7026820,1,3,5
7026833,3,7,12
7026839,2,5,13
7026843,2,5,10
7026858,1,3,4
7026863,3,7,12
7026870,1,5,14
7026872,1,2,6
7026880,6,4,17
7026886,1,9,15
7026887,1,1,5
7026889,3,2,5
7026890,7,4,21
7026891,1,9,9
7026892,2,2,5
7026893,1,1,5
7026894,1,2,5
7026899,1,1,5
7026901,2,1,5
7026902,3,2,6
7026903,2,1,5
7026904,1,2,5
7026906,1,3,5
7026907,1,2,5
7026908,1,2,5
7026913,3,1,5
7026914,2,1,5
7026915,3,1,5
7026916,2,3,5
7026918,6,2,12
7026920,5,1,15
7026921,2,9,9
7026922,2,9,4
7026923,3,5,9
7026924,3,14,14
7026925,2,10,13
7026929,2,5,8
7026933,1,9,8
7026934,6,7,26
7026935,2,3,9
7026938,5,7,14
7026940,3,2,3
7026941,5,4,19
7026944,2,11,12
7026955,2,8,10
7026956,3,6,6
7026966,5,3,14
7026987,3,1,5
7026991,3,1,5
7026993,2,1,5
7027000,2,1,10
7027030,2,5,6
7027046,3,3,17
7027070,4,1,5
7027086,2,3,10
7027091,3,10,0
7027094,8,5,8
7027130,3,1,5
7027132,2,1,6
7027135,3,5,17
7027154,5,1,18
7027170,2,14,8
7027227,5,5,9
7027238,7,5,15
7027240,2,8,5
7027243,3,4,12
7027246,4,1,9
7027258,2,9,16
7027264,3,3,7
7027282,2,4,3
7027284,3,2,9
7027291,5,6,7
7027302,9,1,12
7027312,1,3,7
7027314,4,5,11
7027320,3,4,11
7027326,1,4,10
7027339,2,2,5
7027341,2,3,5
7027345,3,1,5
7027349,1,10,9
7027352,1,2,5
7027356,1,5,12
7027357,1,1,5
7027362,1,2,5
7027368,2,3,5
7027370,3,2,8
7027379,3,2,5
7027383,2,1,5
7027388,8,5,25
7027389,2,1,5
7027390,3,1,5
7027391,3,1,5
7027392,2,2,5
7027394,2,6,8
7027399,1,1,6
7027401,2,2,5
7027403,2,2,5
7027405,2,2,7
7027408,4,6,3
7027409,1,1,5
7027412,2,2,5
7027417,6,3,12
7027420,3,2,12
7027435,2,1,7
7027436,3,1,7
7027437,2,11,10
7027438,4,6,10
7027439,6,8,14
7027440,6,3,20
7027442,3,7,6
7027444,5,3,5
7027445,2,9,7
7027447,1,11,12
7027448,1,1,7
7027450,6,5,12
7027451,1,9,15
7027452,5,9,18
7027453,2,1,4
7027455,4,3,12
7027466,2,6,6
7027485,2,5,8
7027498,4,2,12
7027560,5,1,8
7027575,3,4,10
7027579,3,2,7
7027581,4,3,25
7027587,1,4,3
7027600,2,5,6
7027601,4,3,18
7027606,1,1,3
7027611,3,7,12
7027614,1,2,5
7027625,2,1,5
7027628,2,1,5
7027631,1,3,5
7027633,2,1,5
7027634,4,9,10
7027636,4,1,5
7027638,3,2,5
7027639,4,2,5
7027642,1,1,4
7027644,2,1,5
7027647,2,1,6
7027654,2,4,8
7027691,2,5,3
7027710,4,8,14
7027757,2,5,10
7027761,3,5,17
7027762,4,1,7
7027764,1,4,3
7027767,2,8,10
7027768,2,5,8
7027771,2,4,5
7027775,2,4,7
7027777,2,8,7
7027783,2,2,11
7027784,1,10,11
7027790,5,2,13
7027792,2,3,9
7027805,2,1,6
7027807,2,1,5
7027809,2,1,5
7027811,3,2,5
7027812,2,6,16
7027829,1,3,8
7027832,2,2,15
7027836,1,9,13
7027846,1,8,13
7027848,2,6,13
7027856,2,7,21
7027857,3,3,6
7027858,2,3,7
7027866,1,2,5
7027867,2,3,5
7027871,2,2,5
7027874,1,2,7
7027877,2,2,5
7027878,1,2,8
7027880,2,3,9
7027882,5,6,18
7027883,1,1,5
7027888,2,4,12
7027900,1,3,11
7027916,2,7,6
7027925,2,7,11
7027938,5,2,6
7027939,2,4,12
7027942,1,3,14
7027944,1,3,9
7027952,1,3,12
7027959,1,3,8
7027960,2,1,5
7027962,2,2,5
7027976,2,5,9
7027978,1,6,13
7027981,2,1,5
7027985,4,3,12
7027988,2,7,8
7027992,5,9,10
7027999,1,4,4
7028001,6,5,19
7028002,1,2,5
7028004,3,2,5
7028005,2,7,7
7028007,2,1,5
7028008,1,2,5
7028009,1,2,5
7028011,2,3,5
7028013,2,7,9
7028017,1,1,5
7028019,2,2,6
7028021,2,2,8
7028023,3,1,5
7028024,1,1,5
7028026,2,1,6
7028027,3,1,5
7028028,2,2,5
7028030,1,2,5
7028031,2,2,10
7028032,2,2,5
7028033,2,1,5
7028034,3,1,15
7028035,2,2,5
7028036,2,2,5
7028039,3,1,5
7028042,2,4,8
7028044,1,3,5
7028046,2,7,4
7028049,3,6,14
7028050,3,6,10
7028052,7,1,16
7028054,12,3,8
7028057,4,9,16
7028061,4,7,12
7028072,2,1,7
7028073,2,8,17
7028076,2,3,9
7028077,3,5,8
7028079,2,6,8
7028080,4,2,9
7028081,2,4,10
7028082,1,5,12
7028083,1,11,9
7028084,2,8,10
7028106,4,2,10
7028118,2,2,9
7028145,2,1,5
7028147,2,3,5
7028148,3,1,5
7028153,1,8,9
7028165,1,2,5
7028172,1,5,11
7028178,2,9,16
7028179,3,12,16
7028182,3,1,14
7028202,2,3,11
7028208,3,3,12
7028209,2,1,5
7028211,1,4,5
7028214,1,1,5
7028219,1,4,5
7028220,1,1,5
7028221,2,4,6
7028222,2,1,12
7028224,1,1,5
7028225,3,3,3
7028229,3,2,7
7028235,2,2,5
7028236,1,1,3
7028239,2,3,6
7028243,1,5,5
7028245,1,1,3
7028272,1,9,11
7028273,2,2,6
7028275,1,1,3
7028325,2,4,5
7028355,2,1,6
7028358,2,7,9
7028375,1,1,4
7028376,1,3,5
7028380,1,3,7
7028384,1,2,4
7028385,3,8,8
7028386,5,1,7
7028390,3,2,6
7028392,1,3,5
7028395,1,3,5
7028399,1,1,5
7028401,1,5,5
7028402,2,7,8
7028403,2,8,8
7028407,4,4,14
7028424,2,1,4
7028427,1,1,3
7028433,2,1,5
7028447,1,10,12
7028467,2,10,7
7028472,1,2,5
7028503,3,6,11
7028507,3,6,12
7028509,1,5,13
7028522,2,5,8
7028528,1,10,15
7028532,1,5,10
7028533,2,7,16
7028535,2,4,6
7028536,1,6,10
7028538,2,7,7
7028539,2,2,4
7028544,4,2,12
7028545,1,4,13
7028547,1,6,15
7028548,1,7,8
7028551,1,6,13
7028554,2,5,15
7028557,1,4,11
7028559,3,6,13
7028560,3,3,8
7028562,3,6,9
7028563,3,5,13
7028564,4,1,4
7028568,3,3,7
7028575,4,2,10
7028578,3,2,6
7028588,2,10,8
7028592,3,7,12
7028609,3,1,6
7028664,4,4,12
7028666,4,3,18
7028684,4,2,10
7028709,8,6,11
7028714,1,6,18
7028721,2,6,10
7028727,1,4,10
7028736,2,3,8
7028737,2,4,3
7028771,1,2,12
7028780,6,1,8
7028832,11,7,5
7028839,2,4,7
7028851,2,3,8
7028856,1,7,11
7028858,3,3,16
7028886,2,6,5
7028897,3,2,6
7028899,3,6,7
7028902,2,2,8
7028904,3,3,8
7028907,4,1,6
7028920,4,5,23
7028924,4,3,13
7028928,3,3,9
7028933,4,2,6
7028955,2,8,8
7028956,2,4,5
7028958,2,2,5
7028961,4,7,9
7028976,2,1,6
7028978,2,3,8
7028983,2,2,8
7028995,5,2,12
7028996,5,4,10
7028997,5,1,7
7029007,3,1,4
7029011,2,4,7
7029013,3,1,8
7029015,5,2,9
7029016,3,5,12
7029025,4,3,8
7029029,2,11,6
7029035,5,4,6
7029039,2,4,8
7029043,3,1,5
7029046,1,10,13
7029053,3,4,12
7029083,5,1,8
7029085,2,12,9
7029086,1,6,11
7029089,1,5,6
7029090,2,8,5
7029091,3,2,11
7029092,2,6,7
7029095,5,7,11
7029097,1,14,9
7029098,1,11,4
7029100,2,1,4
7029108,2,2,10
7029118,4,3,6
7029121,6,2,11
7029125,2,1,6
7029126,2,8,18
7029127,1,2,11
7029146,2,3,10
7029155,1,4,16
7029173,18,1,13
7029237,2,3,8
7029244,4,1,18
7029248,3,3,8
7029256,2,3,8
7029270,1,4,8
7029297,2,4,12
7029304,4,3,9
7029334,10,1,15
7029368,4,8,10
7029379,1,8,10
7029402,2,6,11
7029418,1,6,7
7029419,3,3,10
7029426,2,2,10
7029449,3,7,8
7029457,9,2,15
7029458,5,1,16
7029463,4,7,9
7029481,2,3,6
7029491,2,4,9
7029495,2,10,8
7029543,1,1,7
7029544,4,12,3
7029547,4,3,3
7029553,4,10,9
7029560,2,2,9
7029562,4,3,17
7029564,4,6,8
7029565,2,9,5
7029566,7,3,13
7029567,5,6,8
7029568,2,9,9
7029570,2,7,5
7029572,2,5,7
7029573,2,3,9
7029577,5,1,5
7029579,3,8,6
7029582,2,7,8
7029584,1,8,9
7029585,1,9,8
7029587,1,2,6
7029590,2,4,7
7029591,1,2,6
7029592,2,3,7
7029599,3,7,9
7029603,3,11,10
7029617,5,3,19
7029619,5,10,13
7029620,4,2,5
7029621,8,5,23
7029639,1,6,9
7029657,5,7,6
7029690,1,8,6
7029695,2,4,9
7029699,1,2,8
7029705,2,6,12
7029736,5,1,11
7029744,1,3,10
7029745,9,1,9
7029757,6,1,12
7029779,3,7,20
7029788,1,5,9
7029792,4,10,9
7029800,1,6,10
7029814,2,6,9
7029817,5,1,11
7029825,1,7,7
7029831,1,3,4
7029839,11,3,8
7029842,5,3,12
7029865,2,4,8
7029893,2,3,8
7029896,9,3,12
7029903,6,1,13
7029909,2,9,9
7029911,2,9,16
7029925,1,1,5
7029936,3,2,8
7029937,7,1,13
7029942,4,2,11
7029943,2,3,4
7029946,4,9,14
7029948,1,1,9
7029950,2,8,8
7029952,1,1,8
7029953,1,5,9
7029971,1,4,9
7029997,1,6,10
7030067,8,6,26
7030082,1,6,7
7030106,4,5,15
7030115,1,5,9
7030136,1,1,7
7030139,1,6,17
7030165,3,2,8
7030167,1,5,11
7030174,7,1,11
7030188,1,2,6
7030195,1,2,7
7030202,1,5,7
7030211,4,3,6
7030239,1,4,7
7030240,1,3,7
7030248,11,6,7
7030297,3,5,13
7030299,2,5,14
7030318,1,11,3
7030336,2,5,11
7030368,3,5,6
7030376,1,1,5
7030381,3,5,7
7030382,1,6,4
7030406,2,8,14
7030408,4,1,12
7030412,2,8,10
7030497,1,7,14
7030546,1,6,7
7030554,3,3,13
7030559,2,1,11
7030564,4,2,6
7030569,1,2,5
7030572,2,1,6
7030574,2,1,6
7030581,3,2,5
7030582,1,1,9
7030589,2,8,14
7030599,3,3,7
7030625,2,3,9
7030635,1,3,7
7030640,2,2,14
7030645,1,2,8
7030649,3,10,9
7030651,1,1,5
7030654,2,1,5
7030659,3,3,5
7030665,1,1,5
7030666,2,2,10
7030669,2,2,5
7030672,5,3,6
7030676,2,2,5
7030689,2,4,8
7030693,3,3,9
7030696,3,1,5
7030698,2,8,9
7030702,1,5,8
7030705,2,1,7
7030707,2,5,12
7030710,4,3,8
7030711,2,8,8
7030713,1,2,5
7030714,2,6,11
7030716,3,1,6
7030718,3,7,11
7030719,1,9,7
7030727,2,5,9
7030733,5,2,11
7030735,3,3,6
7030737,2,4,8
7030738,3,4,9
7030740,4,2,11
7030753,4,6,5
7030759,1,1,5
7030762,1,1,7
7030763,1,5,8
7030767,1,5,8
7030795,1,5,15
7030809,2,11,17
7030810,6,2,13
7030815,3,5,7
7030826,1,3,5
7030834,3,1,9
7030842,2,4,10
7030856,2,5,12
7030869,5,4,17
7030870,1,5,8
7030878,1,1,7
7030881,1,7,14
7030885,2,5,8
7030899,3,8,8
7030902,5,11,13
7030909,3,5,6
7030913,3,3,6
7030914,2,6,9
7030916,2,4,9
7030917,3,1,5
7030921,1,9,11
7030924,2,3,8
7030930,3,2,11
7030936,5,3,10
7030937,3,3,7
7030946,2,4,8
7030948,2,3,8
7030950,2,2,9
7030974,3,1,4
7031026,2,2,5
7031028,1,7,12
7031029,2,2,5
7031038,2,10,9
7031044,1,11,15
7031054,3,1,5
7031063,1,1,5
7031074,2,1,5
7031076,1,2,5
7031081,2,1,6
7031116,3,3,12
7031120,5,4,12
7031126,2,1,11
7031127,3,1,6
7031137,1,8,7
7031153,2,1,8
7031178,6,1,12
7031186,1,6,8
7031246,1,2,5
7031254,2,3,8
7031260,5,2,11
7031265,1,12,6
7031319,2,8,8
7031320,6,3,12
7031321,2,9,8
7031324,1,11,13
7031333,10,5,18
7031335,2,1,5
7031336,2,1,5
7031337,2,6,8
7031338,1,4,12
7031340,1,2,5
7031345,1,1,7
7031350,9,2,8
7031351,4,4,13
7031357,2,7,9
7031359,1,3,9
7031362,1,1,6
7031366,2,7,14
7031368,2,4,6
7031371,2,4,4
7031374,3,5,9
7031375,2,5,13
7031398,1,9,9
7031402,2,5,11
7031408,2,7,11
7031433,4,11,5
7031435,3,8,7
7031440,5,1,3
7031448,2,4,9
7031450,4,6,12
7031459,2,3,12
7031472,2,3,7
7031486,4,8,5
7031500,1,6,3
7031597,3,1,5
7031600,2,6,10
7031644,2,9,9
7031672,4,4,9
7031680,2,4,11
7031683,1,4,5
7031697,4,3,16
7031709,4,2,12
7031711,3,1,6
7031712,6,1,7
7031747,2,2,7
7031768,1,1,5
7031794,1,6,10
7031804,1,1,8
7031807,6,2,14
7031830,3,5,9
7031832,5,4,14
7031834,5,7,16
7031900,3,8,9
7031918,5,5,16
7031923,2,4,7
7031934,1,3,9
7031958,6,2,10
7031994,2,9,11
7032011,1,4,6
7032028,5,1,6
7032046,1,4,13
7032055,4,6,10
7032057,4,5,7
7032059,2,4,7
7032068,3,1,3
7032088,5,2,6
7032093,3,5,0
7032102,4,2,13
7032104,5,1,7
7032146,2,2,5
7032155,2,3,6
7032157,1,1,5
7032161,3,3,5
7032166,1,2,5
7032174,5,3,15
7032225,1,2,6
7032251,2,1,5
7032257,2,3,5
7032260,2,2,5
7032268,1,1,5
7032273,3,1,5
7032285,3,1,5
7032292,2,1,5
7032294,1,1,5
7032324,7,2,21
7032325,2,4,12
7032355,7,6,6
7032369,3,1,7
7032380,2,7,10
7032406,2,6,17
7032453,7,1,17
7032469,8,4,12
7032495,2,9,9
7032498,1,1,5
7032504,1,3,9
7032509,6,3,20
7032529,3,11,17
7032551,2,1,12
7032554,2,8,9
7032580,5,1,9
7032610,4,4,6
7032619,1,2,13
7032622,4,4,12
7032626,6,6,8
7032631,2,4,7
7032637,2,1,7
7032639,2,8,9
7032648,5,3,6
7032651,4,7,11
7032673,2,5,8
7032675,1,2,7
7032678,2,11,10
7032681,7,3,10
7032695,9,6,9
7032703,2,6,11
7032732,6,1,17
7032806,2,2,8
7032864,2,1,3
7032901,6,1,17
7032929,1,6,14
7032931,7,3,10
7032941,1,1,5
7032954,3,2,8
7032955,3,3,8
7032964,1,7,14
7032997,4,1,7
7033006,2,6,15
7033018,1,12,9
7033020,1,1,22
7033028,1,10,9
7033048,2,1,9
7033049,2,6,10
7033075,5,1,17
7033089,5,4,3
7033103,4,5,15
7033115,1,8,9
7033144,2,4,10
7033156,5,4,6
7033157,2,3,6
7033164,3,11,5
7033179,2,8,6
7033197,2,3,6
7033209,5,2,6
7033210,1,1,6
7033215,6,1,16
7033222,2,4,7
7033229,2,3,7
7033236,1,4,7
7033248,2,5,7
7033249,2,1,7
7033253,3,4,13
7033258,1,11,16
7033261,1,6,14
7033262,1,8,10
7033263,1,1,5
7033266,2,7,9
7033269,2,7,10
7033270,1,9,7
7033273,1,1,7
7033283,4,2,9
7033361,1,7,3
7033423,1,5,7
7033435,2,5,13
7033437,3,6,5
7033463,2,5,9
7033473,7,5,10
7033494,3,2,7
7033514,5,5,9
7033551,1,3,10
7033563,4,4,13
7033569,3,6,9
7033583,5,1,9
7033592,2,3,11
7033608,1,7,9
7033619,2,6,13
7033620,5,1,5
7033622,6,1,20
7033623,1,5,8
7033644,2,4,7
7033660,4,8,17
7033663,1,8,11
7033664,1,1,5
7033669,2,2,5
7033672,2,5,6
7033673,2,3,7
7033674,2,4,10
7033678,3,1,6
7033679,4,2,6
7033691,3,1,6
7033692,1,5,8
7033695,8,5,10
7033696,1,1,6
7033697,2,2,7
7033700,3,3,11
7033702,2,4,13
7033703,5,1,8
7033705,3,3,7
7033706,3,4,11
7033709,3,4,8
7033711,3,5,10
7033722,3,7,12
7033725,3,1,8
7033736,2,6,9
7033737,3,2,12
7033745,2,10,12
7033746,1,1,4
7033748,1,3,6
7033750,2,3,8
7033781,2,2,5
7033796,5,5,11
7033803,2,3,11
7033808,3,1,8
7033811,3,5,10
7033828,3,2,5
7033829,2,2,5
7033831,2,4,14
7033833,2,1,5
7033836,3,1,5
7033838,3,3,5
7033840,3,6,11
7033841,1,2,5
7033842,2,1,5
7033843,1,2,5
7033844,2,1,7
7033845,1,1,5
7033846,3,3,5
7033848,2,5,15
7033849,3,4,9
7033850,8,1,22
7033851,2,6,12
7033852,3,3,11
7033853,3,3,8
7033854,1,1,7
7033857,9,8,10
7033865,2,11,7
7033871,7,3,10
7033873,2,7,12
7033882,2,5,9
7033883,2,1,6
7033888,5,3,12
7033891,2,1,6
7033901,5,2,13
7033903,8,1,13
7033904,8,1,12
7033905,5,7,13
7033906,8,1,16
7033907,14,1,12
7033934,2,6,10
7033963,2,15,17
7033966,2,5,12
7033969,2,10,8
7033985,2,9,0
7034045,3,8,6
7034050,1,5,8
7034052,5,7,19
7034069,1,7,10
7034091,3,3,9
7034107,1,1,5
7034110,5,1,10
7034135,1,5,11
7034144,10,2,18
7034158,4,4,10
7034195,9,2,8
7034223,2,2,8
7034230,3,3,11
7034234,3,3,11
7034245,4,6,6
7034246,1,2,5
7034247,2,10,8
7034250,5,9,5
7034252,2,7,8
7034256,4,6,12
7034258,1,1,11
7034259,5,5,14
7034289,2,4,9
7034291,7,1,11
7034305,3,9,7
7034307,2,6,10
7034313,3,2,9
7034318,1,10,12
7034329,2,5,12
7034334,2,2,12
7034360,5,1,11
7034363,3,3,7
7034390,1,6,8
7034400,1,2,14
7034409,7,2,14
7034410,1,1,17
7034411,3,4,7
7034412,3,1,6
7034413,1,1,7
7034415,3,10,11
7034417,1,3,6
7034432,1,5,7
7034445,3,6,8
7034449,1,6,11
7034454,2,5,14
7034456,2,3,7
7034481,2,8,9
7034524,2,1,9
7034556,2,4,13
7034601,1,1,19
7034628,4,4,12
7034660,2,5,4
7034684,3,6,5
7034764,2,3,14
7034778,2,2,8
7034783,2,4,12
7034789,1,2,10
7034791,2,5,15
7034792,3,9,16
7034796,2,4,10
7034802,6,11,11
7034805,4,6,8
7034809,4,6,10
7034813,1,1,9
7034816,3,7,9
7034818,1,3,9
7034825,5,1,10
7034835,2,5,8
7034838,1,1,3
7034841,4,2,12
7034843,3,4,9
7034848,2,3,9
7034851,4,4,11
7034854,2,1,3
7034864,1,12,13
7034875,2,1,7
7034877,2,1,3
7034883,1,1,3
7034884,2,1,10
7034889,1,1,3
7034897,2,4,6
7034899,2,10,10
7034900,3,3,11
7034924,2,3,8
7034941,2,4,7
7034963,3,2,5
7034976,3,6,6
7034983,3,10,5
7034986,1,3,7
7035007,4,3,21
7035010,2,2,7
7035014,3,5,6
7035016,2,6,11
7035017,4,8,12
7035018,2,2,9
7035150,3,4,5
7035151,5,3,11
7035213,4,3,9
7035227,3,5,17
7035230,3,4,12
