Recipe_id,totalNumOfStep,FileName,Step_num,Nper,Category_num,SubsetNum,ImgLink
7059229,9,7059229_3,3,0.4,17,2,https://res.hoto.cn/5c7130250135db3ab01da161.jpg!default
7059229,9,7059229_4,4,0.5,17,2,https://res.hoto.cn/5c7130260135db3ab01da162.jpg!default
7059229,9,7059229_5,5,0.6,17,2,https://res.hoto.cn/5c7130330135db3ab01da163.jpg!default
7059229,9,7059229_6,6,0.7,17,3,https://res.hoto.cn/5c7130330135db3ab01da164.jpg!default
7059229,9,7059229_7,7,0.8,17,3,https://res.hoto.cn/5c7130340135db3ab01da165.jpg!default
7059299,15,7059299_1,1,0.125,18,1,https://res.hoto.cn/5c7142f90135db3ab01da189.jpg!default
7059355,9,7059355_0,0,0.1,11,1,https://res.hoto.cn/5c71585c0135db3ab01da1ab.jpg!default
7059355,9,7059355_1,1,0.2,11,1,https://res.hoto.cn/5c71585e0135db3ab01da1ac.jpg!default
7059355,9,7059355_3,3,0.4,11,2,https://res.hoto.cn/5c7158620135db3ab01da1ae.jpg!default
7059355,9,7059355_4,4,0.5,11,2,https://res.hoto.cn/5c7158640135db3ab01da1af.jpg!default
7059355,9,7059355_8,8,0.9,8,3,https://res.hoto.cn/5c71586c0135db3ab01da1b3.jpg!default
7059355,9,7059355_8,8,0.9,11,3,https://res.hoto.cn/5c71586c0135db3ab01da1b3.jpg!default
7059355,9,7059355_9,9,1.0,10,3,https://res.hoto.cn/5c71586e0135db3ab01da1b4.jpg!default
7059390,13,7059390_1,1,0.143,4,1,https://res.hoto.cn/5c7165c30135db3ab01da1e6.jpg!default
7059396,7,7059396_0,0,0.125,1,1,https://res.hoto.cn/5c71712e0135db3ab01da20f.jpg!default
7059396,7,7059396_1,1,0.25,1,1,https://res.hoto.cn/5c71712e0135db3ab01da210.jpg!default
7059396,7,7059396_3,3,0.5,1,2,https://res.hoto.cn/5c7171300135db3ab01da212.jpg!default
7059396,7,7059396_4,4,0.625,1,3,https://res.hoto.cn/5c7171300135db3ab01da213.jpg!default
7059396,7,7059396_5,5,0.75,1,3,https://res.hoto.cn/5c7171310135db3ab01da214.jpg!default
7059396,7,7059396_6,6,0.875,1,3,https://res.hoto.cn/5c7171310135db3ab01da215.jpg!default
7059396,7,7059396_6,6,0.875,14,3,https://res.hoto.cn/5c7171310135db3ab01da215.jpg!default
7059396,7,7059396_7,7,1.0,1,3,https://res.hoto.cn/5c7171130135db3ab01da20b.jpg!default
7059396,7,7059396_7,7,1.0,14,3,https://res.hoto.cn/5c7171130135db3ab01da20b.jpg!default
7059399,28,7059399_10,10,0.379,16,2,https://res.hoto.cn/5c7180110135db3ab01da239.jpg!default
7059399,28,7059399_11,11,0.414,16,2,https://res.hoto.cn/5c71802d0135db3ab01da23a.jpg!default
7059399,28,7059399_6,6,0.241,16,1,https://res.hoto.cn/5c717ee80135db3ab01da234.jpg!default
7059399,28,7059399_7,7,0.276,15,1,https://res.hoto.cn/5c717f3a0135db3ab01da236.jpg!default
7059399,28,7059399_8,8,0.31,15,2,https://res.hoto.cn/5c717f610135db3ab01da237.jpg!default
7059399,28,7059399_8,8,0.31,16,2,https://res.hoto.cn/5c717f610135db3ab01da237.jpg!default
7059399,28,7059399_9,9,0.345,16,2,https://res.hoto.cn/5c717f800135db3ab01da238.jpg!default
7059465,6,7059465_0,0,0.143,5,1,https://res.hoto.cn/5c71ea310135db3ab01da27e.jpg!default
7059465,6,7059465_1,1,0.286,18,1,https://res.hoto.cn/5c71ea310135db3ab01da27d.jpg!default
7059465,6,7059465_2,2,0.429,2,2,https://res.hoto.cn/5c71ea3c0135db3ab01da280.jpg!default
7059465,6,7059465_2,2,0.429,5,2,https://res.hoto.cn/5c71ea3c0135db3ab01da280.jpg!default
7059465,6,7059465_3,3,0.571,18,2,https://res.hoto.cn/5c71ea3c0135db3ab01da27f.jpg!default
7059465,6,7059465_4,4,0.714,5,3,https://res.hoto.cn/5c71ea3e0135db3ab01da281.jpg!default
7059465,6,7059465_5,5,0.857,5,3,https://res.hoto.cn/5c71ec5d0135db3ab01da285.jpg!default
7059465,6,7059465_5,5,0.857,10,3,https://res.hoto.cn/5c71ec5d0135db3ab01da285.jpg!default
7059465,6,7059465_5,5,0.857,18,3,https://res.hoto.cn/5c71ec5d0135db3ab01da285.jpg!default
7059529,14,7059529_0,0,0.067,5,1,https://res.hoto.cn/5c720cea0135db3ab01da2a5.jpg!default
7059529,14,7059529_0,0,0.067,7,1,https://res.hoto.cn/5c720cea0135db3ab01da2a5.jpg!default
7059529,14,7059529_0,0,0.067,8,1,https://res.hoto.cn/5c720cea0135db3ab01da2a5.jpg!default
7059529,14,7059529_0,0,0.067,18,1,https://res.hoto.cn/5c720cea0135db3ab01da2a5.jpg!default
7059529,14,7059529_0,0,0.067,19,1,https://res.hoto.cn/5c720cea0135db3ab01da2a5.jpg!default
7059529,14,7059529_1,1,0.133,8,1,https://res.hoto.cn/5c720cf30135db3ab01da2a6.jpg!default
7059529,14,7059529_1,1,0.133,19,1,https://res.hoto.cn/5c720cf30135db3ab01da2a6.jpg!default
7059529,14,7059529_10,10,0.733,8,3,https://res.hoto.cn/5c720d4e0135db3ab01da2b6.jpg!default
7059529,14,7059529_10,10,0.733,19,3,https://res.hoto.cn/5c720d4e0135db3ab01da2b6.jpg!default
7059529,14,7059529_11,11,0.8,5,3,https://res.hoto.cn/5c720d530135db3ab01da2b7.gif!defaulto
7059529,14,7059529_13,13,0.933,5,3,https://res.hoto.cn/5c720c330135db3ab01da2a4.jpg!default
7059529,14,7059529_13,13,0.933,18,3,https://res.hoto.cn/5c720c330135db3ab01da2a4.jpg!default
7059529,14,7059529_13,13,0.933,19,3,https://res.hoto.cn/5c720c330135db3ab01da2a4.jpg!default
7059529,14,7059529_2,2,0.2,8,1,https://res.hoto.cn/5c720cf90135db3ab01da2a7.jpg!default
7059529,14,7059529_3,3,0.267,8,1,https://res.hoto.cn/5c720cfe0135db3ab01da2a8.jpg!default
7059529,14,7059529_3,3,0.267,19,1,https://res.hoto.cn/5c720cfe0135db3ab01da2a8.jpg!default
7059529,14,7059529_4,4,0.333,18,2,https://res.hoto.cn/5c720d030135db3ab01da2a9.gif!defaulto
7059529,14,7059529_5,5,0.4,5,2,https://res.hoto.cn/5c720d080135db3ab01da2ac.jpg!default
7059529,14,7059529_6,6,0.467,5,2,https://res.hoto.cn/5c720d0f0135db3ab01da2ad.jpg!default
7059529,14,7059529_7,7,0.533,5,2,https://res.hoto.cn/5c720d150135db3ab01da2ae.gif!defaulto
7059529,14,7059529_8,8,0.6,5,2,https://res.hoto.cn/5c720d190135db3ab01da2af.jpg!default
7059529,14,7059529_8,8,0.6,7,2,https://res.hoto.cn/5c720d190135db3ab01da2af.jpg!default
7059529,14,7059529_9,9,0.667,5,3,https://res.hoto.cn/5c720d490135db3ab01da2b5.gif!defaulto
7059560,5,7059560_0,0,0.167,2,1,https://res.hoto.cn/5c72227a0135db3ab01da2f2.jpg!default
7059560,5,7059560_2,2,0.5,2,2,https://res.hoto.cn/5c72227a0135db3ab01da2f4.jpg!default
7059594,18,7059594_4,4,0.263,7,1,https://res.hoto.cn/5c7235020135db3ab01da315.jpg!default
7059604,6,7059604_0,0,0.143,8,1,https://res.hoto.cn/5c72374c0135db3ab01da31e.jpg!default
7059604,6,7059604_2,2,0.429,7,2,https://res.hoto.cn/5c72374d0135db3ab01da320.jpg!default
7059633,11,7059633_10,10,0.917,10,3,https://res.hoto.cn/5c72488b0135db3ab01da349.jpg!default
7059633,11,7059633_2,2,0.25,11,1,https://res.hoto.cn/5c7248650135db3ab01da33e.jpg!default
7059633,11,7059633_4,4,0.417,2,2,https://res.hoto.cn/5c7248730135db3ab01da341.jpg!default
7059633,11,7059633_4,4,0.417,10,2,https://res.hoto.cn/5c7248730135db3ab01da341.jpg!default
7059633,11,7059633_5,5,0.5,11,2,https://res.hoto.cn/5c7248730135db3ab01da342.jpg!default
7059651,11,7059651_0,0,0.083,17,1,https://res.hoto.cn/5c724e440135db3ab01da350.jpg!default
7059651,11,7059651_10,10,0.917,10,3,https://res.hoto.cn/5c724e650135db3ab01da35a.jpg!default
7059651,11,7059651_11,11,1.0,17,3,https://res.hoto.cn/5c724e6a0135db3ab01da35c.jpg!default
7059651,11,7059651_2,2,0.25,17,1,https://res.hoto.cn/5c724e440135db3ab01da351.jpg!default
7059651,11,7059651_3,3,0.333,17,2,https://res.hoto.cn/5c724e450135db3ab01da352.jpg!default
7059651,11,7059651_5,5,0.5,2,2,https://res.hoto.cn/5c724e470135db3ab01da355.jpg!default
7059651,11,7059651_5,5,0.5,10,2,https://res.hoto.cn/5c724e470135db3ab01da355.jpg!default
7059651,11,7059651_5,5,0.5,17,2,https://res.hoto.cn/5c724e470135db3ab01da355.jpg!default
7059651,11,7059651_8,8,0.75,2,3,https://res.hoto.cn/5c724e640135db3ab01da358.jpg!default
7059651,11,7059651_8,8,0.75,10,3,https://res.hoto.cn/5c724e640135db3ab01da358.jpg!default
7059651,11,7059651_8,8,0.75,17,3,https://res.hoto.cn/5c724e640135db3ab01da358.jpg!default
7059651,11,7059651_9,9,0.833,10,3,https://res.hoto.cn/5c724e650135db3ab01da359.jpg!default
7059705,12,7059705_5,5,0.462,6,2,https://res.hoto.cn/5c725ed40135db3ab01da3a4.jpg!default
7059705,12,7059705_8,8,0.692,2,3,https://res.hoto.cn/5c725ed50135db3ab01da3a7.jpg!default
7059713,5,7059713_1,1,0.333,12,2,https://res.hoto.cn/5c7264400135db3ab01da3b0.jpg!default
7059713,5,7059713_4,4,0.833,12,3,https://res.hoto.cn/5c7264500135db3ab01da3b4.jpg!default
7059724,6,7059724_0,0,0.143,16,1,https://res.hoto.cn/5c49a6e20135db3ab01d42aa.jpg!default
7059724,6,7059724_1,1,0.286,2,1,https://res.hoto.cn/58837819d637550690ae7ee0.jpg!default
7059724,6,7059724_1,1,0.286,10,1,https://res.hoto.cn/58837819d637550690ae7ee0.jpg!default
7059724,6,7059724_3,3,0.571,16,2,https://res.hoto.cn/5c726cdd0135db3ab01da3c6.jpg!default
7059724,6,7059724_6,6,1.0,4,3,https://res.hoto.cn/5c726cbe0135db3ab01da3c5.jpg!default
7059745,10,7059745_1,1,0.182,1,1,https://res.hoto.cn/5c72727e0135db3ab01da3d1.jpg!default
7059745,10,7059745_10,10,1.0,10,3,https://res.hoto.cn/5c7272810135db3ab01da3db.jpg!default
7059745,10,7059745_2,2,0.273,1,1,https://res.hoto.cn/5c7272800135db3ab01da3d6.jpg!default
7059745,10,7059745_3,3,0.364,1,2,https://res.hoto.cn/5c72727e0135db3ab01da3d2.jpg!default
7059745,10,7059745_6,6,0.636,1,3,https://res.hoto.cn/5c7272800135db3ab01da3d7.jpg!default
7059747,9,7059747_3,3,0.4,2,2,https://res.hoto.cn/5c7272c90135db3ab01da3df.jpg!default
7059747,9,7059747_5,5,0.6,2,2,https://res.hoto.cn/5c7272c90135db3ab01da3e1.jpg!default
7059748,9,7059748_0,0,0.1,7,1,https://res.hoto.cn/5c7273140135db3ab01da3e6.jpg!default
7059748,9,7059748_0,0,0.1,16,1,https://res.hoto.cn/5c7273140135db3ab01da3e6.jpg!default
7059748,9,7059748_2,2,0.3,16,2,https://res.hoto.cn/5c7273150135db3ab01da3e8.jpg!default
7059748,9,7059748_3,3,0.4,16,2,https://res.hoto.cn/5c7273150135db3ab01da3e9.jpg!default
7059749,10,7059749_1,1,0.182,16,1,https://res.hoto.cn/5c7273600135db3ab01da3f6.jpg!default
7059749,10,7059749_3,3,0.364,16,2,https://res.hoto.cn/5c7273610135db3ab01da3f8.jpg!default
7059749,10,7059749_8,8,0.818,16,3,https://res.hoto.cn/5c7273630135db3ab01da3fd.jpg!default
7059750,7,7059750_2,2,0.375,7,2,https://res.hoto.cn/5c7273c80135db3ab01da401.jpg!default
7059750,7,7059750_4,4,0.625,2,3,https://res.hoto.cn/5c7273c90135db3ab01da403.jpg!default
7059750,7,7059750_5,5,0.75,7,3,https://res.hoto.cn/5c7273cb0135db3ab01da404.jpg!default
7059751,9,7059751_0,0,0.1,18,1,https://res.hoto.cn/5c72741c0135db3ab01da40f.jpg!default
7059751,9,7059751_2,2,0.3,18,2,https://res.hoto.cn/5c72741d0135db3ab01da412.jpg!default
7059751,9,7059751_3,3,0.4,18,2,https://res.hoto.cn/5c72741e0135db3ab01da414.jpg!default
7059819,5,7059819_0,0,0.167,18,1,https://res.hoto.cn/5c7292ce0135db3ab01da432.jpg!default
7059819,5,7059819_1,1,0.333,18,2,https://res.hoto.cn/5c7292cf0135db3ab01da433.jpg!default
7059819,5,7059819_2,2,0.5,10,2,https://res.hoto.cn/5c7292d00135db3ab01da434.jpg!default
7059819,5,7059819_2,2,0.5,18,2,https://res.hoto.cn/5c7292d00135db3ab01da434.jpg!default
7059819,5,7059819_3,3,0.667,18,3,https://res.hoto.cn/5c7292d10135db3ab01da435.jpg!default
7059819,5,7059819_4,4,0.833,18,3,https://res.hoto.cn/5c7292d20135db3ab01da436.jpg!default
7059839,9,7059839_0,0,0.1,18,1,https://res.hoto.cn/5c729f290135db3ab01da46e.jpg!default
7059853,12,7059853_10,10,0.846,7,3,https://res.hoto.cn/5c72a3fc0135db3ab01da483.jpg!default
7059853,12,7059853_5,5,0.462,8,2,https://res.hoto.cn/5c72a3e80135db3ab01da47e.jpg!default
7059853,12,7059853_5,5,0.462,19,2,https://res.hoto.cn/5c72a3e80135db3ab01da47e.jpg!default
7059853,12,7059853_7,7,0.615,8,3,https://res.hoto.cn/5c72a3f00135db3ab01da480.jpg!default
7059853,12,7059853_8,8,0.692,19,3,https://res.hoto.cn/5c72a3f40135db3ab01da481.jpg!default
7059864,9,7059864_1,1,0.2,6,1,https://res.hoto.cn/5c72a5e00135db3ab01da489.jpg!default
7059877,8,7059877_0,0,0.111,8,1,https://res.hoto.cn/5c72a80a0135db3ab01da493.jpg!default
7059877,8,7059877_1,1,0.222,2,1,https://res.hoto.cn/5c72a80d0135db3ab01da494.jpg!default
7059877,8,7059877_1,1,0.222,10,1,https://res.hoto.cn/5c72a80d0135db3ab01da494.jpg!default
7059877,8,7059877_2,2,0.333,8,2,https://res.hoto.cn/5c72a8110135db3ab01da495.jpg!default
7059877,8,7059877_5,5,0.667,8,3,https://res.hoto.cn/5c72a8210135db3ab01da498.jpg!default
7059877,8,7059877_6,6,0.778,6,3,https://res.hoto.cn/5c72a8250135db3ab01da499.jpg!default
7059883,10,7059883_2,2,0.273,2,1,http://res.hoto.cn/5c72aa2e0135db3ab01da4ad.jpg!default
7059883,10,7059883_2,2,0.273,10,1,http://res.hoto.cn/5c72aa2e0135db3ab01da4ad.jpg!default
7059883,10,7059883_8,8,0.818,17,3,http://res.hoto.cn/5c72ab530135db3ab01da4b5.jpg!default
7059902,11,7059902_0,0,0.083,2,1,https://res.hoto.cn/5c72c00c0135db3ab01da4d9.jpg!default
7059902,11,7059902_0,0,0.083,10,1,https://res.hoto.cn/5c72c00c0135db3ab01da4d9.jpg!default
7059902,11,7059902_0,0,0.083,17,1,https://res.hoto.cn/5c72c00c0135db3ab01da4d9.jpg!default
7059902,11,7059902_1,1,0.167,17,1,https://res.hoto.cn/5c72c00d0135db3ab01da4da.jpg!default
7059902,11,7059902_3,3,0.333,11,2,https://res.hoto.cn/5c72c00d0135db3ab01da4dc.jpg!default
7059963,14,7059963_1,1,0.133,16,1,https://res.hoto.cn/5c733e810135db3ab01da515.jpg!default
7060020,37,7060020_0,0,0.026,7,1,https://res.hoto.cn/5c7350840135db3ab01da55e.jpg!default
7060020,37,7060020_0,0,0.026,18,1,https://res.hoto.cn/5c7350840135db3ab01da55e.jpg!default
7060020,37,7060020_5,5,0.158,18,1,https://res.hoto.cn/5c7352b70135db3ab01da565.jpg!default
7060020,37,7060020_9,9,0.263,7,1,https://res.hoto.cn/5c73532e0135db3ab01da569.jpg!default
7060031,8,7060031_2,2,0.333,16,2,https://res.hoto.cn/5c7353e20135db3ab01da572.jpg!default
7060031,8,7060031_3,3,0.444,16,2,https://res.hoto.cn/5c7353e30135db3ab01da573.jpg!default
7060031,8,7060031_4,4,0.556,16,2,https://res.hoto.cn/5c7353e50135db3ab01da574.jpg!default
7060053,4,7060053_0,0,0.2,2,1,https://res.hoto.cn/5c735f0f0135db3ab01da59d.jpg!default
7060053,4,7060053_0,0,0.2,10,1,https://res.hoto.cn/5c735f0f0135db3ab01da59d.jpg!default
7060053,4,7060053_0,0,0.2,17,1,https://res.hoto.cn/5c735f0f0135db3ab01da59d.jpg!default
7060053,4,7060053_1,1,0.4,2,2,https://res.hoto.cn/5c735f0f0135db3ab01da59e.jpg!default
7060053,4,7060053_1,1,0.4,10,2,https://res.hoto.cn/5c735f0f0135db3ab01da59e.jpg!default
7060053,4,7060053_1,1,0.4,17,2,https://res.hoto.cn/5c735f0f0135db3ab01da59e.jpg!default
7060053,4,7060053_2,2,0.6,17,2,https://res.hoto.cn/5c735f100135db3ab01da59f.jpg!default
7060053,4,7060053_3,3,0.8,17,3,https://res.hoto.cn/5c735f100135db3ab01da5a0.jpg!default
7060053,4,7060053_4,4,1.0,10,3,https://res.hoto.cn/5c735f120135db3ab01da5a1.jpg!default
7060053,4,7060053_4,4,1.0,17,3,https://res.hoto.cn/5c735f120135db3ab01da5a1.jpg!default
7060068,8,7060068_0,0,0.111,2,1,https://res.hoto.cn/5c7370990135db3ab01da5c4.jpg!default
7060068,8,7060068_0,0,0.111,5,1,https://res.hoto.cn/5c7370990135db3ab01da5c4.jpg!default
7060068,8,7060068_0,0,0.111,10,1,https://res.hoto.cn/5c7370990135db3ab01da5c4.jpg!default
7060068,8,7060068_0,0,0.111,12,1,https://res.hoto.cn/5c7370990135db3ab01da5c4.jpg!default
7060068,8,7060068_2,2,0.333,2,2,https://res.hoto.cn/5c73709a0135db3ab01da5c6.jpg!default
7060068,8,7060068_2,2,0.333,5,2,https://res.hoto.cn/5c73709a0135db3ab01da5c6.jpg!default
7060068,8,7060068_3,3,0.444,12,2,https://res.hoto.cn/5c73709d0135db3ab01da5c7.jpg!default
7060068,8,7060068_6,6,0.778,5,3,https://res.hoto.cn/5c7370a50135db3ab01da5ca.jpg!default
7060068,8,7060068_7,7,0.889,10,3,https://res.hoto.cn/5c7370a70135db3ab01da5cb.jpg!default
7060068,8,7060068_7,7,0.889,12,3,https://res.hoto.cn/5c7370a70135db3ab01da5cb.jpg!default
7060068,8,7060068_8,8,1.0,5,3,https://res.hoto.cn/5c7371780135db3ab01da5cc.jpg!default
7060068,8,7060068_8,8,1.0,12,3,https://res.hoto.cn/5c7371780135db3ab01da5cc.jpg!default
7060082,12,7060082_4,4,0.385,2,2,https://res.hoto.cn/5c7374ce0135db3ab01da5d6.jpg!default
7060082,12,7060082_4,4,0.385,10,2,https://res.hoto.cn/5c7374ce0135db3ab01da5d6.jpg!default
7060082,12,7060082_7,7,0.615,2,3,https://res.hoto.cn/5c7374d00135db3ab01da5d9.jpg!default
7060082,12,7060082_7,7,0.615,10,3,https://res.hoto.cn/5c7374d00135db3ab01da5d9.jpg!default
7060111,11,7060111_1,1,0.167,16,1,https://res.hoto.cn/5c7381ac0135db3ab01da5e6.jpg!default
7060111,11,7060111_2,2,0.25,16,1,https://res.hoto.cn/5c7381ae0135db3ab01da5e7.jpg!default
7060154,10,7060154_3,3,0.364,18,2,https://res.hoto.cn/5c738f160135db3ab01da609.jpg!default
7060183,13,7060183_0,0,0.071,17,1,https://res.hoto.cn/5c73a1460135db3ab01da66a.jpg!default
7060183,13,7060183_1,1,0.143,17,1,https://res.hoto.cn/5c73a1470135db3ab01da66d.jpg!default
7060183,13,7060183_11,11,0.857,17,3,https://res.hoto.cn/5c73a14b0135db3ab01da675.jpg!default
7060183,13,7060183_12,12,0.929,17,3,https://res.hoto.cn/5c73a3090135db3ab01da67a.jpg!default
7060183,13,7060183_7,7,0.571,17,2,https://res.hoto.cn/5c73a14a0135db3ab01da672.jpg!default
7060202,11,7060202_1,1,0.167,2,1,https://res.hoto.cn/5c73a6a70135db3ab01da696.jpg!default
7060202,11,7060202_1,1,0.167,10,1,https://res.hoto.cn/5c73a6a70135db3ab01da696.jpg!default
7060202,11,7060202_5,5,0.5,2,2,https://res.hoto.cn/5c73a6c80135db3ab01da69a.jpg!default
7060202,11,7060202_6,6,0.583,2,2,https://res.hoto.cn/5c73a6c90135db3ab01da69b.jpg!default
7060202,11,7060202_6,6,0.583,10,2,https://res.hoto.cn/5c73a6c90135db3ab01da69b.jpg!default
7060202,11,7060202_9,9,0.833,10,3,https://res.hoto.cn/5c73a6cc0135db3ab01da69e.jpg!default
7060207,8,7060207_1,1,0.222,18,1,https://res.hoto.cn/5c73a9100135db3ab01da6b0.jpg!default
7060207,8,7060207_3,3,0.444,18,2,https://res.hoto.cn/5c73a9170135db3ab01da6b2.jpg!default
7060207,8,7060207_8,8,1.0,18,3,https://res.hoto.cn/5c73a9270135db3ab01da6b7.jpg!default
7060228,9,7060228_0,0,0.1,5,1,https://res.hoto.cn/5c73b0b70135db3ab01da6ca.jpg!default
7060228,9,7060228_1,1,0.2,5,1,https://res.hoto.cn/5c73b0bc0135db3ab01da6cb.jpg!default
7060228,9,7060228_5,5,0.6,5,2,https://res.hoto.cn/5c73b0c70135db3ab01da6cf.jpg!default
7060446,13,7060446_1,1,0.143,10,1,https://res.hoto.cn/5c73ff2d0135db3ab01da95e.jpg!default
7060446,13,7060446_13,13,1.0,10,3,https://res.hoto.cn/5c7402b20135db3ab01da96a.jpg!default
7060446,13,7060446_4,4,0.357,10,2,https://res.hoto.cn/5c73ff370135db3ab01da961.jpg!default
7060446,13,7060446_7,7,0.571,7,2,https://res.hoto.cn/5c73ff400135db3ab01da964.jpg!default
7060446,13,7060446_8,8,0.643,10,3,https://res.hoto.cn/5c73ff430135db3ab01da965.jpg!default
7060502,15,7060502_2,2,0.188,18,1,https://res.hoto.cn/5c7418790135db3ab01da97a.jpg!default
7060502,15,7060502_4,4,0.312,16,2,https://res.hoto.cn/5c74187e0135db3ab01da97c.jpg!default
7060502,15,7060502_7,7,0.5,16,2,https://res.hoto.cn/5c7418840135db3ab01da97f.jpg!default
7060502,15,7060502_8,8,0.562,16,2,https://res.hoto.cn/5c7418860135db3ab01da980.jpg!default
7060579,4,7060579_2,2,0.6,1,2,https://res.hoto.cn/5c7495ea0135db3ab01da9a3.jpg!default
7060579,4,7060579_2,2,0.6,3,2,https://res.hoto.cn/5c7495ea0135db3ab01da9a3.jpg!default
7060579,4,7060579_2,2,0.6,8,2,https://res.hoto.cn/5c7495ea0135db3ab01da9a3.jpg!default
7060579,4,7060579_2,2,0.6,10,2,https://res.hoto.cn/5c7495ea0135db3ab01da9a3.jpg!default
7060588,4,7060588_0,0,0.2,15,1,https://res.hoto.cn/5c749a840135db3ab01da9bc.jpg!default
7060607,11,7060607_1,1,0.167,16,1,https://res.hoto.cn/5c74a1b20135db3ab01da9df.jpg!default
7060607,11,7060607_10,10,0.917,18,3,https://res.hoto.cn/5c74a1b70135db3ab01da9e6.jpg!default
7060607,11,7060607_2,2,0.25,18,1,https://res.hoto.cn/5c74a1b00135db3ab01da9dd.jpg!default
7060607,11,7060607_4,4,0.417,16,2,https://res.hoto.cn/5c74a1b30135db3ab01da9e1.jpg!default
7060607,11,7060607_5,5,0.5,18,2,https://res.hoto.cn/5c74a1b40135db3ab01da9e2.jpg!default
7060607,11,7060607_7,7,0.667,18,3,https://res.hoto.cn/5c74a1b60135db3ab01da9e5.jpg!default
7060642,6,7060642_5,5,0.857,10,3,https://res.hoto.cn/5c74a5e60135db3ab01da9f6.jpg!default
7060646,25,7060646_1,1,0.077,8,1,https://res.hoto.cn/5c74a71c0135db3ab01daa05.jpg!default
7060646,25,7060646_11,11,0.462,12,2,https://res.hoto.cn/5c74a7200135db3ab01daa0f.jpg!default
7060646,25,7060646_11,11,0.462,18,2,https://res.hoto.cn/5c74a7200135db3ab01daa0f.jpg!default
7060646,25,7060646_2,2,0.115,8,1,https://res.hoto.cn/5c74a71d0135db3ab01daa06.jpg!default
7060646,25,7060646_4,4,0.192,12,1,https://res.hoto.cn/5c74a71d0135db3ab01daa08.jpg!default
7060646,25,7060646_5,5,0.231,18,1,https://res.hoto.cn/5c74a71d0135db3ab01daa09.jpg!default
7060646,25,7060646_6,6,0.269,12,1,https://res.hoto.cn/5c74a71e0135db3ab01daa0a.jpg!default
7060646,25,7060646_6,6,0.269,18,1,https://res.hoto.cn/5c74a71e0135db3ab01daa0a.jpg!default
7060646,25,7060646_7,7,0.308,2,2,https://res.hoto.cn/5c74a71e0135db3ab01daa0b.jpg!default
7060646,25,7060646_7,7,0.308,10,2,https://res.hoto.cn/5c74a71e0135db3ab01daa0b.jpg!default
7060646,25,7060646_8,8,0.346,8,2,https://res.hoto.cn/5c74a71f0135db3ab01daa0c.jpg!default
7060647,7,7060647_0,0,0.125,2,1,https://res.hoto.cn/5c74a7130135db3ab01da9fd.jpg!default
7060647,7,7060647_0,0,0.125,5,1,https://res.hoto.cn/5c74a7130135db3ab01da9fd.jpg!default
7060647,7,7060647_0,0,0.125,10,1,https://res.hoto.cn/5c74a7130135db3ab01da9fd.jpg!default
7060647,7,7060647_1,1,0.25,2,1,https://res.hoto.cn/5c74a7130135db3ab01da9fe.jpg!default
7060647,7,7060647_3,3,0.5,5,2,https://res.hoto.cn/5c74a7140135db3ab01daa00.jpg!default
7060647,7,7060647_5,5,0.75,4,3,https://res.hoto.cn/5c74a7140135db3ab01daa02.jpg!default
7060647,7,7060647_6,6,0.875,10,3,https://res.hoto.cn/5c74a7140135db3ab01daa03.jpg!default
7060654,6,7060654_0,0,0.143,2,1,https://res.hoto.cn/5c74a9c70135db3ab01daa22.jpg!default
7060654,6,7060654_4,4,0.714,2,3,https://res.hoto.cn/5c74a9c80135db3ab01daa26.jpg!default
7060658,5,7060658_0,0,0.167,2,1,https://res.hoto.cn/5c74aad80135db3ab01daa2e.jpg!default
7060658,5,7060658_0,0,0.167,10,1,https://res.hoto.cn/5c74aad80135db3ab01daa2e.jpg!default
7060658,5,7060658_0,0,0.167,17,1,https://res.hoto.cn/5c74aad80135db3ab01daa2e.jpg!default
7060658,5,7060658_1,1,0.333,17,2,https://res.hoto.cn/5c74aad90135db3ab01daa2f.jpg!default
7060658,5,7060658_3,3,0.667,2,3,https://res.hoto.cn/5c74aada0135db3ab01daa31.jpg!default
7060658,5,7060658_3,3,0.667,10,3,https://res.hoto.cn/5c74aada0135db3ab01daa31.jpg!default
7060658,5,7060658_3,3,0.667,17,3,https://res.hoto.cn/5c74aada0135db3ab01daa31.jpg!default
7060658,5,7060658_4,4,0.833,17,3,https://res.hoto.cn/5c74aadb0135db3ab01daa32.jpg!default
7060658,5,7060658_5,5,1.0,17,3,https://res.hoto.cn/5c74aadb0135db3ab01daa33.jpg!default
7060668,10,7060668_0,0,0.091,11,1,https://res.hoto.cn/5c74b4490135db3ab01daa3a.jpg!default
7060668,10,7060668_1,1,0.182,2,1,https://res.hoto.cn/5c74b46b0135db3ab01daa3b.jpg!default
7060668,10,7060668_1,1,0.182,10,1,https://res.hoto.cn/5c74b46b0135db3ab01daa3b.jpg!default
7060668,10,7060668_2,2,0.273,18,1,https://res.hoto.cn/5c74b4ae0135db3ab01daa3c.jpg!default
7060668,10,7060668_3,3,0.364,18,2,https://res.hoto.cn/5c74b3c40135db3ab01daa38.jpg!default
7060676,18,7060676_0,0,0.053,17,1,https://res.hoto.cn/5c74bddd0135db3ab01daa6a.jpg!default
7060676,18,7060676_0,0,0.053,18,1,https://res.hoto.cn/5c74bddd0135db3ab01daa6a.jpg!default
7060676,18,7060676_12,12,0.684,17,3,https://res.hoto.cn/5c74c01f0135db3ab01daa76.gif!defaulto
